Date,LIN ,SAP ,SIE ,ALV ,AIR ,DTE ,MBG ,BAYN ,BAS ,MUV2 ,IFX ,DPW ,DB1 ,RWE ,VOW3 ,BMW ,MRK ,DBK ,ADS ,EOAN ,VNA ,SY1 ,SHL ,DTG ,FRE ,HNR1 ,P911 ,MTX ,HEN3 ,BEI ,QIA ,BNR ,SRT3 ,ZAL ,ENR ,PAH3 ,HEI ,1COV ,CON ,FME 
23/08/2022,294.65,87.95,103.2,173.6,102.88,18.77,56.74,53.49,41.805,232.2,25.3,37.515,169.05,43.07,142,74.52,177.2,8.337,156.3,8.95,28.69,110.25,47.96,25.875,25.53,146.15,97.93029412,187.9,66,101.65,46.53,67.68,429.9,24.75,15.285,66.08,46.87,29.98,60.72,36.07
24/08/2022,295,88.24,104.86,172.72,103.24,18.73,55.83,53.47,41.605,233.6,25.28,37.39,171.25,43.58,141.38,74.14,179.25,8.359,158.84,8.71,28.74,111.85,48.7,25.73,25.09,146.75,97.93029412,187.2,65.94,104.2,47.53,67.54,447.8,24.84,15.375,66.54,45.6,29.85,60.2,35.52
25/08/2022,295.05,87.86,105.28,173.28,103.8,18.878,56.31,54.55,42.025,237.1,25.7,37.835,171.75,43.72,141.88,74.47,178.9,8.364,158,8.674,28.17,111.75,49.71,25.465,25.16,149,97.93029412,187.85,66.3,104.3,47.88,67.86,450.1,24.4,15.415,66.9,45.36,29.93,59.72,35.32
26/08/2022,289.3,85.29,102.9,170.58,101.86,18.676,55,53.7,40.94,235.3,24.965,36.87,169.55,40.99,140.94,73.12,173.7,8.171,151.54,8.512,26.56,107.45,48.45,25.345,24.8,146.1,97.93029412,182.5,65.18,103.55,47.16,66.7,434.4,23.27,15.35,67.18,44.2,29.38,56.38,34.35
29/08/2022,287,84.57,102.22,169.42,100.28,18.772,56.18,51.07,42.24,234.4,24.235,36.42,169.45,40.09,142.6,73.51,171.7,8.242,148.28,8.58,26.39,105.65,48.26,25.46,24.55,145.35,97.93029412,180.6,65.24,103.4,45.98,66.16,417,23.36,15.155,69.64,45.67,30.24,57.5,34.13
30/08/2022,284.6,84.6,103.74,170.14,100.6,18.848,56.76,51.86,42.185,235.3,24.885,36.93,168.4,38.96,145.9,73.81,171.6,8.392,151.54,8.614,26.95,105.5,48.43,25.87,24.56,145.45,97.93029412,179.7,66.46,101.25,45.76,65.98,416.9,23.8,15.255,72.72,45.77,30.22,58.38,34.15
31/08/2022,281,84.94,101.08,168.58,97.87,18.788,56.12,52.6,42.07,238.2,24.3,36.395,168.45,38.08,142.14,73.47,171.4,8.323,148.28,8.51,27,104.35,48.73,25.525,24.66,146.9,97.93029412,175.95,64.24,100.6,45.25,65.42,415.9,23.11,14.675,70.48,45.1,30.12,57.48,34.19
01/09/2022,275.65,83.15,99.62,166.22,94.86,18.698,55,51.18,41.305,240.2,23.76,35.63,165.85,38.38,139.62,72.81,168.5,8.13,145.16,8.516,26.29,102.2,48.46,25.215,24.42,147.45,97.93029412,170.1,63.32,99.6,45,64.12,407.1,22.05,13.995,69.38,44.73,29.58,56.5,33.65
02/09/2022,284.4,85.32,104.88,172.36,99.04,18.984,57.58,52.63,42.995,247.9,24.8,36.6,170.25,38.97,148.96,75.11,173.35,8.573,148.28,8.842,26.78,104.6,49.03,25.87,24.89,152.85,97.93029412,174.05,62.92,101.2,45.67,66.86,418.5,23.06,14.15,72.8,46.74,31.01,58.28,34.28
05/09/2022,275.8,84.51,102.06,168.74,96.82,18.902,53.64,51.81,41.27,244.9,24.185,35.61,167.55,39,143.5,72.44,171.55,8.181,145.2,8.93,26.21,102.6,49.08,24.705,24.82,150.9,97.93029412,171.1,62.3,100.35,45.56,67,418,22.43,14.155,69.44,44.81,29.82,54.86,33.9
06/09/2022,280.2,85.51,103.52,169.14,97.12,18.828,55.24,51.51,42.05,247.7,24.325,35.79,167.35,38.32,148.82,72.82,173.05,8.358,144.36,8.874,26.53,104.05,49.23,24.985,25.11,151.9,97.93029412,171.95,62.5,101.35,46.12,67.02,421.5,23.05,14.14,69.3,45.76,30.08,56.26,34.25
07/09/2022,283.6,85.3,104.46,166.36,95.98,18.89,56.09,51.06,42.94,251.5,24.52,35.695,168.95,41.07,148.72,74.07,172.8,8.195,141.98,8.968,26.54,104.65,49.02,24.93,24.98,152.8,97.93029412,170.55,62.22,101.75,45.91,66.44,420.4,22.74,13.67,68.9,46.21,30.78,57.18,33.96
08/09/2022,284.75,85.47,103.12,167.56,96.26,18.824,55.05,51.91,42.495,256.5,24.715,35.365,169.75,41.22,146.12,72.95,172.75,8.65,142.36,8.894,25.72,103.7,49.48,24.61,24.48,155.95,97.93029412,170.3,61.4,100.5,46.39,66.54,428.4,22.27,13.84,67.7,46.49,30.84,55.76,32.37
09/09/2022,285.2,86.59,105,168.62,96.07,19.55,56.37,52.87,43.485,255.8,25.43,36.31,170.15,41.5,146.98,73.51,174.4,8.932,145.36,9.088,26.11,105.05,49.86,25.15,25.44,158.1,97.93029412,170.65,62.38,102.3,46.42,67.88,433.3,22.97,14,66.84,46.8,31.73,57.36,33.39
12/09/2022,290.1,87.8,107.58,176.4,99.76,19.382,59.28,54.09,44.92,265.3,25.93,37.515,172,41.61,152,75.78,176.7,9.216,149.22,9.16,26.72,106.5,50,26.475,26.3,162.65,97.93029412,174.95,63.08,104.95,46.33,70.26,438.1,24.13,14.41,69.3,48.67,32.33,59.22,34.67
13/09/2022,288.3,86.68,104.56,174.48,97.49,19.248,58.26,53.86,44.21,267,24.63,36.84,171.6,42.81,148.72,74.86,173.05,9.024,142.9,9.128,25.39,103.5,48.08,25.81,26.06,163.3,97.93029412,166.3,63.34,104.2,45.5,69.38,426.2,22.12,13.685,67.44,46.69,31.48,57,34.7
14/09/2022,286.1,85.98,102.72,172.12,95.38,19.05,57.75,53.73,42.77,260.8,24.52,36.065,172.35,41.46,150.34,74.65,171.85,9.02,142.3,8.926,24.6,101.4,47.26,25.44,25.28,160.05,97.93029412,163.85,62.78,103.8,45.07,68.52,429.8,21.66,13.485,67.7,45.79,30.29,56.3,33.64
15/09/2022,285.3,84.99,102.02,173.52,94.94,19.086,57.55,53.12,42.255,261.9,24.45,35.77,172.2,40.77,149.3,74.68,173,9.232,136.6,8.708,24.32,99.74,46.46,25.65,25.5,161.55,97.93029412,161.65,62.44,103.8,44.97,66.78,419.4,21.92,13.025,67,46.08,29.72,55.84,33.59
16/09/2022,281.25,83.67,100.14,174.16,91.7,18.87,57.02,52.29,41.385,259.6,24.125,33.415,170.3,40.73,145.46,74.39,166.35,9.069,135.14,8.598,24.42,98.82,44.74,24.75,25.26,160.5,97.93029412,155,62.5,102.4,43.47,64.42,387.2,21.67,12.3,66.86,45.37,29.13,56.24,33.09
19/09/2022,281.8,83.38,101,174.1,93.5,18.986,57.52,52.42,42.395,257,24.35,33.57,171.65,40.93,147,75.7,168.95,9.095,136.7,8.54,23.94,99.28,44.51,25.325,24.62,160.2,97.93029412,158.75,62.3,101.8,43.27,66.24,376.2,21.33,12.165,69.22,45.48,30.12,56.14,32.58
20/09/2022,281.75,83.27,99.37,171.86,91.83,18.738,57,52.08,41.6,252.7,24.265,33.11,169.8,40.43,146.9,75.07,165.9,8.982,135.74,8.244,23.26,100,43.96,24.985,23.9,156.45,97.93029412,154.7,61.54,102.65,43.25,65.82,369.6,21.39,12.15,71.9,43.4,29.82,55.48,31.72
21/09/2022,286.9,84.47,100.9,171.84,93.44,18.688,57.33,52.15,41.7,255.7,24.9,32.485,170.5,41,147.94,75.25,166.9,8.819,136.48,8.396,23.3,102.4,43.53,25.18,23.37,159.55,97.93029412,157.7,61.66,103.15,43.51,65.46,378.6,21.36,12.34,72,43.48,30.01,54.82,31.46
22/09/2022,278.5,82.48,99.06,172.22,92.33,18.578,56.1,51.5,41,253.6,23.78,31.405,168,40.69,147.36,74.17,162.15,9.033,133.46,8.376,22.3,99,41.43,24.61,22.55,156.65,97.93029412,157.05,61.56,99.2,42.41,64.14,354,20,11.995,72.34,41.89,29.82,53.32,30.52
23/09/2022,275.95,81.06,98.63,168.74,91.98,18.316,53.91,49.575,39.79,250.2,22.965,30.17,165.7,40.15,140.16,71.38,159,8.632,130.96,8.2,22,101.25,41.31,24.095,21.85,154.65,97.93029412,153.35,61.08,99.32,42.48,62.44,358.9,19.55,11.45,70.22,40.66,29,48.51,29.36
26/09/2022,276.05,82.87,98.25,165.74,91.49,17.834,54.77,48.37,39.81,245.3,22.995,30,165.9,38.8,138.22,72.16,158.55,8.491,130.1,8.072,21.45,100.9,41.8,24.345,22.04,151.4,97.93029412,156.4,60.6,101,42.26,61.78,359.7,19.71,11.69,69.96,41.18,29.26,47.69,29.42
27/09/2022,275.8,82.4,97.92,163.74,89.73,17.812,54.52,48.255,39.495,241,23.22,30.355,166.45,38.25,136.74,71.76,158.75,8.128,127.3,7.824,21.07,100.05,41.38,23.82,21.6,150.1,97.93029412,154.55,60.22,101.45,42.69,60.34,354.1,20.11,11.81,68.58,41,29.17,47.84,28.77
28/09/2022,278.1,83.15,99.46,160.72,89.12,17.884,54.44,48.19,39.415,239.7,23.08,30.785,166.85,38.82,137.9,71.58,162.55,7.854,130.24,7.922,21.83,100.1,41.88,23.5,21.66,148.55,97.93029412,154.7,60.7,101.2,42.81,61.76,358.2,20.69,11.83,67.9,40.75,29.21,47.95,28.91
29/09/2022,274.75,81.87,98.26,159.62,88.1,17.638,52.43,47.72,38.85,245.5,22.295,30.465,167.9,38.09,128.46,69.13,163.6,7.594,124.02,7.922,21.03,97.56,42.01,22.695,21.22,153,82.5,153.2,60.36,100.2,42.2,61.04,347.6,19.415,11.32,60.48,39.6,28.85,44.77,28.41
30/09/2022,279.2,84.12,101.2,161.8,88.9,17.492,52.35,47.415,39.6,247.5,22.71,31.115,168.25,37.79,126.4,69.99,166.8,7.646,118.88,7.896,22.21,100.45,44.28,23.35,21.95,154.2,82.5,154.25,61.02,100.95,42.98,62.38,357.1,20.23,11.385,58.16,40.85,29.54,45.95,29.03
03/10/2022,279.35,84.81,100.92,161.54,89.23,17.856,52.99,47.955,40.94,246.6,23.09,31.605,169.45,38.51,126.44,70.73,168,7.63,119,8.116,22.73,99.8,44.9,24.045,21.82,153.8,81.8,154.2,61.12,98.42,43,63.4,376.4,20.4,11.56,57.34,41.5,30.51,47.19,28.8
04/10/2022,287.5,88.51,106.32,167.2,94.72,18.406,55,48.645,42.3,256.5,24.715,32.765,171.5,39.68,131.34,72.85,173.75,8.07,126.2,8.246,22.74,102.6,46.45,24.785,22.55,158.65,87.48,161.15,62.38,100.85,43.93,65.8,405.3,22.09,12.195,60.3,43.29,32,49.04,29.81
05/10/2022,285.8,87.24,104.24,166.12,93.37,17.952,53.01,48.65,41.915,258,25.485,32,173.7,40.11,129.62,71.47,173.1,7.934,122.8,8.062,21.68,102.85,45.55,24.43,21.74,159.5,87.92,159.9,62.02,101,43.87,64.78,391.4,20.93,11.51,59.6,42.06,31.53,46.31,28.37
06/10/2022,285.1,88.1,105.14,164.94,93.11,17.646,53.84,47.705,41.27,251.3,25.585,32.035,170.75,39.07,132.38,71.97,170.35,7.867,121.86,7.828,21.41,101.85,45.49,24.395,21.66,156.25,90.72,158.05,61.42,101.35,44.78,63.88,400,21.6,11.345,61.14,41.58,31.32,47,27.92
07/10/2022,280.5,86.73,102.66,164.3,92.31,17.602,52.61,47.42,40.695,251,24.65,30.855,167.5,39.09,130.28,71.7,167.65,7.822,115.56,7.75,20.61,100,44.79,24.28,20.91,154.55,92.12,157.6,60.88,101.05,43.73,62.02,380.7,20.63,10.79,60.12,40.74,30.74,47.95,27.41
10/10/2022,281,86.32,103.88,164.86,93.01,17.71,52.05,47.535,43.19,245.8,24.025,32.32,166.45,37.55,124.46,72.03,164.85,7.964,114.24,7.816,19.95,99.7,44.72,24.57,20.43,153,87.3,158.45,61.5,99.94,41.85,62.94,371.4,20.66,10.925,57.7,42.37,33.27,48,26.58
11/10/2022,279.85,86.04,103.1,164.62,93.82,17.704,52.85,48.415,41.465,240.7,23.3,32.32,166,36.84,123.3,72.38,165.25,7.778,115.08,7.606,20.32,96.58,44.96,24.89,20.57,152.3,83.6,160.35,62,100.7,44.35,57.44,361.4,21.62,10.635,56.64,41.34,32.1,47.88,27.22
12/10/2022,279.7,85.3,102.44,164.34,93.22,17.728,52.77,49.195,42.135,240,23.44,32.5,162.85,36.88,123.08,73.17,163.65,7.788,111.88,7.414,19.2,97.24,42.82,25.12,20.05,153.8,86.84,157,61.4,100.6,44.27,55.7,362.3,21.28,10.335,57.2,40.23,32.6,46.46,26.55
13/10/2022,284.6,86.05,105.24,166.46,97.2,17.566,53.62,49.795,42.965,242.5,24.11,32.76,162.7,38.2,124.16,74.24,164.35,8.36,113.12,7.622,18.965,94.24,42.9,25.4,20.22,152.85,86.62,164.1,61.4,99.42,44.78,56.34,366.9,22.16,10.81,57.14,41.03,33.63,48.5,27.16
14/10/2022,286.3,87.91,104.16,167.42,96.59,17.836,53.86,49,43.32,245.9,23.795,33.26,162.45,38.63,124.28,75.02,168.75,8.611,114.12,7.87,20.2,95.8,43.58,25.215,20.04,154.7,87.5,164.25,62.14,100.25,44.84,56.02,372.8,22.31,10.87,56.98,41.03,33.56,48.53,27.38
17/10/2022,287.35,88.75,107.02,170.26,99.18,18.094,55.25,50.22,44.08,246.6,24.43,33.64,163.15,38.85,127.78,76.53,170.25,8.63,118.18,8.026,21.26,97.7,44.28,25.97,20.52,155.25,90.3,168.9,62.98,100.1,45.39,57.5,376.1,23.31,11.19,58.54,41.93,33.89,50.08,27.64
18/10/2022,288.3,90.16,108.32,170.28,100.28,18.072,57.14,49.735,44.93,247.5,24.745,34.39,164.75,38.71,130.4,77.62,171.55,8.853,118.28,8.078,21.09,98.18,45.23,25.965,20.69,154.95,92.12,172.4,63.56,100.45,45.52,58.38,387.3,23.46,11.355,58.62,43.53,34.62,50.14,27.58
19/10/2022,291,89.16,107.98,172.38,100.9,18.23,57.47,49.75,45.05,251.6,24.77,34.345,163.3,37.96,129.86,77.66,163.85,8.887,115.68,8.052,20.68,98.64,44.84,26.035,21.63,156.05,93.36,173.55,63.28,99.7,43.65,58.82,315.7,23.06,11.31,57.78,43.86,35.25,49.77,28.12
20/10/2022,292.2,89.83,107.9,172.88,101.34,18.19,57,49.8,45.45,249.6,25.335,34.595,157.2,37.68,129.88,77.53,162,8.929,114.8,8.02,21.31,99.94,46.68,25.42,21.94,154.55,94,174.3,63.66,100.1,43.49,59.4,327.4,23.44,11.065,58.48,44.13,36.01,50.96,27.82
21/10/2022,291.1,91.4,106.84,173.46,100.98,18.056,56.93,50,46.08,258.8,25.105,34.145,160.75,36.9,129.64,77.43,159.8,8.896,103.86,7.912,20.86,98.4,45.97,25.39,21.71,158.8,96.08,174.3,62.34,99.68,42.83,58.74,328.7,22.7,11.025,57.52,43.8,35.94,50.7,27.52
24/10/2022,296.9,91.34,109.84,176.68,102.58,18.306,58.44,51,46.595,262.9,25.63,34.675,161.8,38.38,130.22,77.91,164,9.117,103.82,8.17,21.33,99.9,46.5,25.705,21.78,160.7,95.6,175.7,62.58,100.45,42.94,60.18,337.5,22.62,11.23,57.24,44.62,35.7,51.88,27.45
25/10/2022,286.65,97.25,111.24,177.36,104.1,18.522,58.3,50.87,45.945,261.8,26.275,35.59,162.7,39.15,131.18,78.22,167.5,9.266,100.5,8.308,22.28,103.25,46.41,26.32,22.15,160.55,98,174.25,63.22,101.85,43.62,60.88,352.7,24.12,11.245,57.48,44.62,34.37,51.74,28.24
26/10/2022,293.8,98.18,112.36,177.9,105.62,18.642,58.94,51.78,45.5,266.5,26.145,36.19,165.55,38.77,131.04,79.07,171.65,9.377,102,8.28,22.05,106.25,47.05,26.365,23.03,164.85,99.76,177.15,62.5,100.35,44.31,61.6,359.9,25.71,11.665,57.92,45.72,35.09,51.84,28.6
27/10/2022,294.15,97.96,112.2,180.02,106.14,18.668,58.81,52.08,46.01,269.3,25.23,36.335,164.05,38.9,130.7,79.57,169.05,9.856,99.34,8.37,23.13,104.2,46.42,27.07,22.89,165.25,99.26,177.05,62.8,96.84,43.63,61.34,355.3,25.19,11.71,57.54,46.29,35.18,52.68,28.82
28/10/2022,299.65,97.74,111.44,181.4,110,19.3,58.2,52.7,45.3,270,25.195,35.615,165.8,38.77,128.24,79.56,168.05,9.826,99.35,8.27,22,104.35,46.47,26.85,22.16,165.55,99.92,183.95,63.46,96.5,43.73,61.14,354.1,24.18,11.715,57.02,46.44,34.58,51.88,26.26
31/10/2022,302.65,97.67,110.64,182.2,109.56,19.164,58.6,53.22,45.435,267.4,24.64,35.91,164.65,38.99,129.34,79.52,165,9.66,98.98,8.476,22.4,103.35,46.58,27,23.3,164.8,103.5,181.25,63.78,97.18,43.7,61.44,357.1,23.33,11.815,56.6,46.65,34.44,52.48,27.98
01/11/2022,301.45,96.91,112.3,184.32,112.46,19.35,59.14,53.86,45.495,270.5,25.075,35.79,162.05,39.29,132.2,80.28,163.4,9.728,98.97,8.542,22.97,102.3,47.32,27.675,23.26,165.2,103.95,182.15,63.36,95.4,44.55,62.3,344,24.3,12.105,57.46,47.48,33.93,53.24,27.72
02/11/2022,301.3,96.85,110.32,184.86,111.76,19.5,58.04,53.41,45.055,270.7,24.75,35.2,162.15,38.96,131.02,80.24,165.85,9.793,96.88,8.5,21.68,102.35,46.24,27.47,23.29,165.6,102.7,179.9,63.04,94,43.97,62.02,340.7,22.88,12.07,56.94,46.36,33.61,51.4,28.55
03/11/2022,303.6,95.51,108.1,185.38,111.36,19.404,57.07,53.07,44.535,271.9,24.615,34.425,159.85,39.11,127.92,76.5,163.15,9.669,93.95,8.524,21.19,98,44.79,27,22.5,165.85,99.12,180.5,61.82,94.1,43.59,61.34,332.9,24.74,11.99,56.06,46.46,32.85,49.5,28.39
04/11/2022,308.55,96.24,113.04,188.14,114.02,19.608,59.74,53.88,46.815,272.2,25.765,35.52,158.65,39.05,133.08,79.8,164.4,9.726,114.04,8.7,22.72,100.9,45.71,27.565,23.2,164.25,100,183.6,62.48,96.48,42.87,62.74,337.3,25.08,12.27,57.2,48.26,35.33,54.2,28.64
07/11/2022,310.7,96.87,114.56,187.34,113.94,19.646,59.83,54.28,47.605,271.7,26.325,35.82,161.6,38.58,136.36,81.03,164.05,9.766,114.96,8.59,22.36,98.34,45.97,27.635,23.36,164.9,100,181.45,63.32,96.08,42.02,63.78,344.3,25.43,12.44,58.32,48.63,36.46,55.16,28.56
08/11/2022,315.8,98.39,116.54,188.36,113.32,19.672,60.68,51.7,48.3,279.1,28.185,36.255,161.25,38.78,136.34,80.49,169.35,9.871,120,8.722,22.77,101.85,46.99,28.1,23.42,168.8,99.7,180.25,63.86,97.26,44.24,64.5,365.9,26.56,12.97,57.34,49.08,36.73,56.32,28.52
09/11/2022,315.4,98.16,115.76,188.92,113.28,19.71,59.92,50.26,47.545,282.3,27.73,35.775,162.7,39.44,135.26,80.25,171.2,9.693,124.44,8.692,23.29,103.45,48.83,28,23.35,170.4,101.45,180.6,64.74,98.24,44.22,65.68,370.9,25.89,12.945,57.18,48.97,35.36,55.54,28.17
10/11/2022,322.85,105.02,120.7,200.05,113.12,19.408,63.34,51.41,48.905,288.5,29.685,38.23,163.3,40.6,139,82.85,177.95,9.964,128,8.84,24.57,109.6,51.7,28.705,24.04,172.6,101.4,179.9,66.08,100.55,45.59,67.2,400.4,29.45,14,58.66,50.72,35.63,59.76,28.97
11/11/2022,321.2,105.98,122.6,200.65,113.04,18.86,64.79,50.19,50.68,285.6,29.23,39.45,162.15,39.78,142.68,84.24,175.35,10.218,135.64,8.738,25.22,110.65,50.88,28.545,23.62,173.7,99.5,177.3,66.7,97.76,46.27,68.44,419.3,33.1,14.335,59.76,52.04,37.4,61.62,29.58
14/11/2022,323.85,105.72,122.86,202,112.84,18.878,64.94,51.32,51.28,289,31.5,39.345,161.95,38.92,143.44,85.03,183.1,10.178,131.86,8.916,25.02,110.6,51.7,28.4,24.16,173.75,100.75,177,67.28,98.6,46.15,67.36,415.2,34.41,14.32,59.48,52.38,37.4,61.76,29.97
15/11/2022,323.8,106.9,123.12,200.15,114.44,18.962,65.19,53.42,50.3,289.4,32.38,39.055,164.95,39.53,143.4,85.18,182.5,10.316,132.12,8.964,24.88,110.15,51.78,28.72,24.19,174.75,105,179.6,67.2,98.68,46.63,67.16,400.1,33.8,14.485,60.42,52.68,36.72,60.56,30.17
16/11/2022,321.85,106.84,121.12,202.25,114.4,19.018,61.15,52.62,49.57,289.8,32.055,38.42,169.75,39.89,137.4,82.53,181.1,10.134,129.72,8.892,24.31,108.4,51.5,29,24,176.2,105,179.55,66.64,101.15,45.72,65.56,380.7,31.97,14.52,57.06,50.98,35.59,57.66,29.55
17/11/2022,318.8,107.68,129.58,201.65,113.14,18.908,60.22,52.53,48.955,290.1,31.875,38.365,169.35,40.62,138.6,82.27,176.4,10.1,129.04,8.882,23.96,110.65,51.3,29.39,23.75,177.1,106.25,187.35,66.68,102.1,46.11,65.18,376,31.01,14.39,57.94,50.34,35.43,55.74,29.2
18/11/2022,322.75,105.16,132.5,203.95,114.66,19.332,62.22,53.79,49.625,293.3,32.095,38.685,170.4,41.21,141.86,84.15,176.2,10.212,129.2,9.116,24.34,111.7,52.14,30.115,24.41,177.75,107.05,193.3,66.98,102.35,46.23,65.7,377.3,30,14.675,58.92,51.7,36.29,56.76,29.84
21/11/2022,326.25,106.24,129.1,203.5,114.22,19.53,61.91,54.4,48.67,294,31.505,38.075,171.35,40.99,139.64,83.6,174.95,10.218,124.3,9.08,23.75,109.45,52.26,30.085,24.35,178.75,108.9,194.45,67.4,103.45,47.27,65.6,373.4,29.32,14.725,58.2,51.52,35.02,56.52,29.41
22/11/2022,328.3,105.62,130.68,204.75,114.1,19.602,62.16,54.61,49.52,295.3,31.67,38.1,172.1,41.3,139.76,84.1,172.35,10.168,123,9,23.36,108.3,52.02,30.415,24.68,178.6,110.7,197.5,67.9,103.35,46.84,66.96,367.6,28.66,15.085,58.42,51.66,36.61,56.64,28.92
23/11/2022,330.85,105.6,130.68,204.35,113.76,19.56,62.08,54.49,49.27,297.8,31.685,38.005,174.15,41.05,137.14,83.77,171,10.226,124.3,8.952,23.16,109.9,50.84,30.485,25.22,179.2,107.95,197.3,67.52,103.9,47.16,67.26,367.6,29.09,15.49,58.18,52.02,36.82,56.26,29.32
24/11/2022,334,105.46,130.96,204.95,113.26,19.702,62.5,55.51,49.885,295.8,31.85,38.34,173.4,41.61,137,84.01,175.85,10.37,126.66,9.084,24.49,111.5,51.9,30.985,25.37,179.9,107.4,197.25,68.4,105.3,47.29,68.44,374.4,29.99,16.13,58.6,52.58,38.12,57.24,29.72
25/11/2022,331,106.02,132.06,205.35,113.86,19.766,62.37,55.45,49.605,298.5,31.6,38.28,173.1,42.41,136.56,83.96,175.9,10.39,123.98,9.126,24.3,110.9,51.56,30.88,25.7,180.15,107.25,199.6,68.42,104.8,47.42,68.42,371.9,29.11,16.135,58.66,53.02,37.42,57.22,29.92
28/11/2022,329.7,104.9,131.54,203.8,107.4,19.694,61.51,55.75,48.91,295.3,30.64,38.09,173.9,42.36,135.24,83.44,175.85,10.206,121.26,9.086,23.97,110.1,50.92,30.775,25.84,178.9,105,197.5,68.84,104.6,47.56,61.82,367.4,28.86,15.7,58.02,52.5,37.03,56.94,29.79
29/11/2022,321.1,103.08,133.08,205.6,109.12,19.464,62.54,55.96,49.06,301.5,30.6,37.84,172.5,41.74,137.84,84.75,172.1,10.21,120.94,9.086,23.8,107.65,50.44,30.96,26.27,181.2,106.45,197.4,68.38,102.95,47.18,60.58,353.4,29.25,15.67,58,52.48,38.23,57.88,29.66
30/11/2022,320.1,104.46,131.22,204.35,109.28,19.406,64.4,55.38,48.515,301.2,31.52,37.83,175.9,42,139.9,86.31,173.8,10.122,122.26,9.124,23.49,108.95,50.66,31.37,26.56,181.6,108.8,200.4,68.44,103.95,47.32,59.98,356.4,29.74,15.81,58.34,52.12,38.17,57.28,29.72
01/12/2022,319.95,106.32,133.66,203.75,110.14,19.67,64.16,55.03,47.86,304.4,32.325,38.165,178.3,42.65,139.38,85.14,176.55,9.905,124.92,9.09,23.32,110.3,50.68,31.345,26.51,183.65,107.65,200,68.84,105.65,47.65,60.58,371.1,31,15.98,57.54,51.74,37.17,57.02,30.33
02/12/2022,320.45,106.46,134.7,202.65,110.96,19.648,64.09,54.84,48.73,301.7,32.1,38.87,178.6,42.06,139.02,85.26,177.35,10.024,124.26,9.194,24.01,108.7,51.58,31.15,27.05,182.85,107,202.5,69.34,105.75,47.79,60.56,371.3,31.59,16.23,58.42,51.9,37.72,57.26,31.08
05/12/2022,318.05,105.24,135.44,203,110.28,19.522,64.26,53.09,47.97,303.5,32.06,38.5,174.6,41.64,140.84,85.86,176.7,10.15,122.06,9.256,23.7,106.55,50.9,31.205,26.62,183.05,105.7,203,68.5,104.85,46.75,60.44,368,30.88,16.69,58.96,51.18,36.97,56.98,30.97
06/12/2022,315.95,103.24,133.76,203.4,110.74,19.4,63.78,52.89,47.925,306.5,31.305,38.54,173.4,42.28,139.8,85.19,173.6,10.072,119.06,9.188,23.38,105.4,49.25,30.78,26.2,185.35,105,202.1,67.76,105.45,46.06,60.48,356.3,31.11,16.575,58.36,51.48,36.93,55.8,29.83
07/12/2022,315.8,102.44,132.9,203.65,108.32,19.368,63.12,52.8,47.425,304.8,30.865,38.2,172.75,42.23,137.6,84.56,173.25,9.966,117.56,9.188,23.26,105.55,49.32,30.565,26.44,184.8,105.5,201.5,67.4,105.4,46.43,60.54,355.5,31.39,16.39,57,50.94,36.32,54.94,30.2
08/12/2022,316,102.38,132,203.65,110.18,19.3,63.12,52.73,47.1,306.6,31.475,37.855,171.9,41.86,136.6,82.96,175.15,10.022,117.54,9.136,23.45,104.55,49.44,30.51,26.87,185.7,101.35,204.7,67.5,106.8,46.91,60.08,353.3,31.26,16.51,56.52,50.98,36.04,55.8,30.34
09/12/2022,318.15,102.34,133.44,204.7,111.78,19.324,64.79,52.88,47.72,308.4,31.285,38.255,172.15,42.32,137.24,84.54,180,10.14,118.9,9.182,23.37,105.1,49.98,30.91,26.67,187.45,101.4,205,67.62,105.95,46.99,59.94,350.8,31.25,16.935,56.64,52.1,36.67,57.14,30.34
12/12/2022,317.2,102.46,134.3,202.9,112.18,19.134,64.05,52.32,46.7,307.2,31.15,37.975,168.45,42.13,136.12,84.43,181.95,10.01,117.5,9.14,22.87,106.2,50.34,30.69,26.02,186.35,102.2,203.6,66.2,107.45,47.52,59.36,360.1,32.84,16.98,55.88,51.42,36.51,56.46,29.7
13/12/2022,322.4,104.02,134.86,205.45,113.58,19.204,64.61,52.45,47.535,307.9,32.57,38.975,168.45,42.29,137.78,84.01,186.6,10.248,124,9.16,24.03,107.65,50.98,31.02,26.52,186.35,103.85,204,66,106.6,47.33,59.1,370,34.92,17.755,55.46,51.88,37.47,57.68,30.39
14/12/2022,323.4,103.78,133.02,204,113,19.166,64.56,52.05,47.23,307.3,31.8,38.905,168.9,42.73,137.76,83.85,190,10.086,123.98,9.296,24.36,107.1,51.38,30.75,26.66,187.05,101.55,203.7,66.1,108.5,47.11,58.7,371.8,34.48,17.55,55.16,52.5,37,58.3,30.54
15/12/2022,310.75,99.34,127.52,198.86,110.7,18.898,62.1,50.48,45.815,299.3,30.345,36.085,166.55,42.1,133.56,82.8,182.15,9.713,118.56,9.066,23.43,105.05,48.5,30.15,25.79,183.5,97.74,199.5,65.38,106.15,46.51,56.58,356.7,31.82,16.865,52.8,51.6,35.8,57.4,30.02
